GeneSymbol	Fetal Mesenchymal Stem Cells	CD14+ Monocytes	CD8+ Activated T Cells	Naive CD4+ T Cells	Naive CD8+ T Cells	Natural Killer T Cells	B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Cytotrophoblast	Fetal Nucleated Red Blood Cells	Maternal FCGR3A+ Monocytes	Maternal Plasma Cells	Fetal Extravillous Trophoblasts
ABCB11	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
ABCB4	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
ABCC1	0.00000000000000000	2.60744364014235375	8.92816081263855921	16.17218475913766795	17.63129299918180948	15.09658624860201570	3.23570186610833233	11.89633420457669466	35.05689047012061366	16.33223015104805498	25.26203821774803515	0.00000000000000000	17.38415675364664637	0.00000000000000000	0.00000000000000000	1.13561397506543105	0.00000000000000000	1.26868314056124465	13.95281781858692405	4.15904175933158360
ABCC3	15.37229482854465878	4.53937541768081942	0.48973847477888000	0.36630785528942572	0.05608190733928339	2.29693684653643748	0.50726202830974065	0.00000000000000000	0.00000000000000000	1.73323415884340881	0.00000000000000000	8.29615630478975241	2.99304942674532937	0.00000000000000000	4.59901125220492002	0.00000000000000000	0.00000000000000000	20.77746681981763643	0.00000000000000000	0.00000000000000000
ABCC5	3.69598206449529876	2.03986387778386780	6.16270155552243004	4.24282736189838161	3.80537370689137244	3.16235237980094119	2.22475077953121758	1.32547784228942556	2.50888368578850862	38.41138589918024593	7.12559897618305804	14.38626600933803168	3.57682247336586823	0.00000000000000000	8.84075205146656984	2.04899909975295769	0.00000000000000000	13.61775881876086380	3.40855213888312170	3.39862666710745343
ABCG2	14.27129399987706471	8.09650675674413201	7.47117388909602642	11.69510327855239851	16.58275162170803441	0.00000000000000000	13.55082016948844092	18.09244540597988760	25.89541022009510129	212.46982920909471204	56.46729848419831654	7.20753081159245657	60.13525556012540108	105.31776310130749152	3.45688481033141537	27.35233115410321147	3.93429707760247549	1.21834834900220312	0.00000000000000000	14.17550967460442912
ABHD11	24.22853446585952142	6.19094290487311927	15.69558921516132344	12.73113023469735339	14.24808122664642163	18.15594238183357945	11.89996728117394476	18.68279013334329974	1.76497373709945271	35.40894063091891297	0.00000000000000000	0.00000000000000000	20.93338320900829430	179.92251560566521107	20.59974243771731395	81.76255328980215609	0.00000000000000000	26.97157995817195086	0.00000000000000000	53.37154024167848121
ABHD15	5.35810155802334176	4.56819909435518401	39.38845015962127860	6.06854203501217881	8.03828204921282818	26.99576563341070212	32.00655976753100873	68.95697419307629161	12.68747543434040992	11.93567932574989143	13.05561214221633293	16.36065656432796089	1.38573376400688719	0.00000000000000000	1.41016835705488419	3.81044528475953070	26.80211610794187038	7.95679889797959472	7.58160836069471955	9.84374331737955721
ABHD17A	6.82891036170381494	16.68630192580483040	131.47655674819409910	25.05883272909546733	36.06511689375104623	155.34363793068771997	15.22707331148464327	105.71895126295363809	17.43938621998848149	15.07503738556476947	41.65792223292939411	207.40399162908997255	15.99474321500610152	24.74978963690689682	6.07315410422135926	17.95513792194654101	124.70010780828798147	14.03734944853340494	17.98786711831414209	7.35946116922263105
ABHD17B	4.07912090033077668	10.51926630622192249	42.45102166694054091	27.68337184857231748	22.45469502474757917	66.79731960574341088	47.54888719693219201	118.94993102445448585	43.42791346432912292	11.01268716620089627	22.23793515486050865	184.92640712817461690	11.47727978582282482	1.74147949378950195	5.37765012972695011	9.45630255861396662	0.00000000000000000	10.24879943899000878	16.18332494704972646	4.19940249424332102
